Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
14686;1000000526343713941;63862092738721;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.284;3.623;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.751;12.245;2;0.8668479
14687;1000000526348714986;63862092738731;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.284;3.620;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.750;12.245;2;0.8713524
14688;1000000526353716047;63862092738732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.617;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.748;12.245;2;0.875345
14689;1000000526358717132;63862092738743;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.616;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.746;12.245;2;0.8726065
14690;1000000526363721700;63862092738743;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.615;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.743;12.245;2;0.9321105
14691;1000000526368726252;63862092738755;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.613;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.743;12.245;2;0.9381471
14692;1000000526373730788;63862092738755;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.612;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.306;3.741;12.245;2;0.9289532
14693;1000000526378731820;63862092738755;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.283;3.609;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.307;3.758;12.245;2;0.8086839
14694;1000000526383732878;63862092738765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.120, 0.974);(-0.033, 0.000, 0.000);0.282;3.602;12.765;VALID;(-0.192, 0.120, 0.974);(0.033, 0.000, 0.000);0.307;3.763;12.245;2;0.6864479
14695;1000000526388733932;63862092738765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.190, 0.120, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.190, 0.120, 0.974);(-0.033, 0.000, 0.000);0.280;3.581;12.765;VALID;(-0.190, 0.120, 0.974);(0.033, 0.000, 0.000);0.305;3.741;12.245;2;0.3452939
14696;1000000526393734982;63862092738776;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.186, 0.120, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.186, 0.120, 0.975);(-0.033, 0.000, 0.000);0.280;3.580;12.765;VALID;(-0.186, 0.120, 0.975);(0.033, 0.000, 0.000);0.305;3.740;12.245;2;0.2820927
14697;1000000526398736029;63862092738776;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.184, 0.120, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.184, 0.120, 0.975);(-0.033, 0.000, 0.000);0.280;3.579;12.765;VALID;(-0.184, 0.120, 0.975);(0.033, 0.000, 0.000);0.307;3.757;12.245;2;0.1045089
14698;1000000526403737072;63862092738787;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.180, 0.120, 0.976);(0.000, 0.000, 0.000);63.875;VALID;(-0.180, 0.120, 0.976);(-0.033, 0.000, 0.000);0.279;3.565;12.765;VALID;(-0.180, 0.120, 0.976);(0.033, 0.000, 0.000);0.307;3.757;12.245;2;0
14699;1000000526408738138;63862092738788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.175, 0.121, 0.977);(0.000, 0.000, 0.000);63.875;VALID;(-0.175, 0.121, 0.977);(-0.033, 0.000, 0.000);0.278;3.552;12.765;VALID;(-0.175, 0.121, 0.977);(0.033, 0.000, 0.000);0.307;3.755;12.245;2;0
14700;1000000526413739183;63862092738798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.171, 0.121, 0.978);(0.000, 0.000, 0.000);63.875;VALID;(-0.171, 0.121, 0.978);(-0.033, 0.000, 0.000);0.278;3.543;12.765;VALID;(-0.171, 0.121, 0.978);(0.033, 0.000, 0.000);0.306;3.748;12.245;2;0
14701;1000000526418740224;63862092738798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.166, 0.121, 0.979);(0.000, 0.000, 0.000);63.875;VALID;(-0.166, 0.121, 0.979);(-0.033, 0.000, 0.000);0.277;3.538;12.765;VALID;(-0.166, 0.121, 0.979);(0.033, 0.000, 0.000);0.303;3.712;12.245;2;0
14702;1000000526423741262;63862092738810;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.163, 0.121, 0.979);(0.000, 0.000, 0.000);63.875;VALID;(-0.163, 0.121, 0.979);(-0.033, 0.000, 0.000);0.277;3.536;12.765;VALID;(-0.163, 0.121, 0.979);(0.033, 0.000, 0.000);0.304;3.720;12.245;2;0
14703;1000000526428742295;63862092738810;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.159, 0.121, 0.980);(0.000, 0.000, 0.000);63.875;VALID;(-0.159, 0.121, 0.980);(-0.033, 0.000, 0.000);0.277;3.533;12.765;VALID;(-0.159, 0.121, 0.980);(0.033, 0.000, 0.000);0.303;3.708;12.245;2;0
14704;1000000526433743325;63862092738810;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.158, 0.121, 0.980);(0.000, 0.000, 0.000);63.875;VALID;(-0.158, 0.121, 0.980);(-0.033, 0.000, 0.000);0.277;3.530;12.765;VALID;(-0.158, 0.121, 0.980);(0.033, 0.000, 0.000);0.303;3.711;12.245;2;0
14705;1000000526438744432;63862092738820;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.154, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.154, 0.122, 0.981);(-0.033, 0.000, 0.000);0.276;3.525;12.765;VALID;(-0.154, 0.122, 0.981);(0.033, 0.000, 0.000);0.302;3.696;12.245;2;0
14706;1000000526443749003;63862092738820;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.152, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.152, 0.122, 0.981);(-0.033, 0.000, 0.000);0.276;3.520;12.765;VALID;(-0.152, 0.122, 0.981);(0.033, 0.000, 0.000);0.302;3.701;12.245;2;0
14707;1000000526448753591;63862092738832;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.151, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.151, 0.122, 0.981);(-0.033, 0.000, 0.000);0.275;3.515;12.765;VALID;(-0.151, 0.122, 0.981);(0.033, 0.000, 0.000);0.303;3.705;12.245;2;0
14708;1000000526453758163;63862092738832;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.150, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.150, 0.122, 0.981);(-0.033, 0.000, 0.000);0.275;3.511;12.765;VALID;(-0.150, 0.122, 0.981);(0.033, 0.000, 0.000);0.303;3.705;12.245;2;0
14709;1000000526458762719;63862092738844;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.981);(-0.033, 0.000, 0.000);0.275;3.508;12.765;VALID;(-0.148, 0.122, 0.981);(0.033, 0.000, 0.000);0.302;3.698;12.245;2;0
14710;1000000526463763798;63862092738844;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.982);(-0.033, 0.000, 0.000);0.274;3.504;12.765;VALID;(-0.148, 0.122, 0.982);(0.033, 0.000, 0.000);0.302;3.696;12.245;2;0
14711;1000000526468764874;63862092738854;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.982);(-0.033, 0.000, 0.000);0.274;3.500;12.765;VALID;(-0.148, 0.122, 0.982);(0.033, 0.000, 0.000);0.302;3.696;12.245;2;0
14712;1000000526473765946;63862092738854;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.149, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.149, 0.122, 0.981);(-0.033, 0.000, 0.000);0.274;3.496;12.765;VALID;(-0.149, 0.122, 0.981);(0.033, 0.000, 0.000);0.302;3.700;12.245;2;0
14713;1000000526478766996;63862092738854;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.981);(-0.033, 0.000, 0.000);0.274;3.493;12.765;VALID;(-0.148, 0.122, 0.981);(0.033, 0.000, 0.000);0.299;3.666;12.245;2;0
14714;1000000526483768066;63862092738864;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.981);(-0.033, 0.000, 0.000);0.274;3.491;12.765;VALID;(-0.148, 0.122, 0.981);(0.033, 0.000, 0.000);0.298;3.654;12.245;2;0
14715;1000000526488769105;63862092738864;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.147, 0.122, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.147, 0.122, 0.982);(-0.033, 0.000, 0.000);0.273;3.489;12.765;VALID;(-0.147, 0.122, 0.982);(0.033, 0.000, 0.000);0.298;3.645;12.245;2;0
14716;1000000526493770140;63862092738879;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.981);(-0.033, 0.000, 0.000);0.273;3.486;12.765;VALID;(-0.148, 0.122, 0.981);(0.033, 0.000, 0.000);0.299;3.667;12.245;2;0
14717;1000000526498771171;63862092738880;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.147, 0.122, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.147, 0.122, 0.982);(-0.033, 0.000, 0.000);0.273;3.484;12.765;VALID;(-0.147, 0.122, 0.982);(0.033, 0.000, 0.000);0.298;3.647;12.245;2;0
14718;1000000526503772199;63862092738880;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.148, 0.122, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.148, 0.122, 0.981);(-0.033, 0.000, 0.000);0.273;3.482;12.765;VALID;(-0.148, 0.122, 0.981);(0.033, 0.000, 0.000);0.299;3.660;12.245;2;0
14719;1000000526508773225;63862092738889;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.147, 0.122, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.147, 0.122, 0.982);(-0.033, 0.000, 0.000);0.273;3.481;12.765;VALID;(-0.147, 0.122, 0.982);(0.033, 0.000, 0.000);0.298;3.646;12.245;2;0
14720;1000000526513777712;63862092738889;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.147, 0.123, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.147, 0.123, 0.981);(-0.033, 0.000, 0.000);0.273;3.479;12.765;VALID;(-0.147, 0.123, 0.981);(0.033, 0.000, 0.000);0.299;3.657;12.245;2;0
14721;1000000526518778805;63862092738897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.147, 0.123, 0.981);(0.000, 0.000, 0.000);63.875;VALID;(-0.147, 0.123, 0.981);(-0.033, 0.000, 0.000);0.272;3.478;12.765;VALID;(-0.147, 0.123, 0.981);(0.033, 0.000, 0.000);0.298;3.649;12.245;2;0
14722;1000000526523783437;63862092738910;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.144, 0.124, 0.982);(0.000, 0.000, 0.000);63.875;VALID;(-0.144, 0.124, 0.982);(-0.033, 0.000, 0.000);0.273;3.491;12.765;VALID;(-0.144, 0.124, 0.982);(0.033, 0.000, 0.000);0.298;3.653;12.245;2;0
14723;1000000526528788052;63862092738910;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.136, 0.124, 0.983);(0.000, 0.000, 0.000);63.875;VALID;(-0.136, 0.124, 0.983);(-0.033, 0.000, 0.000);0.273;3.484;12.765;VALID;(-0.136, 0.124, 0.983);(0.033, 0.000, 0.000);0.299;3.666;12.245;2;0
14724;1000000526533792651;63862092738910;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.121, 0.125, 0.985);(0.000, 0.000, 0.000);63.875;VALID;(-0.121, 0.125, 0.985);(-0.033, 0.000, 0.000);0.270;3.450;12.765;VALID;(-0.121, 0.125, 0.985);(0.033, 0.000, 0.000);0.300;3.669;12.245;2;0
14725;1000000526538797234;63862092738920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.106, 0.125, 0.986);(0.000, 0.000, 0.000);63.875;VALID;(-0.106, 0.125, 0.986);(-0.033, 0.000, 0.000);0.270;3.448;12.765;VALID;(-0.106, 0.125, 0.986);(0.033, 0.000, 0.000);0.299;3.660;12.245;2;0
14726;1000000526543798340;63862092738920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.094, 0.125, 0.988);(0.000, 0.000, 0.000);63.875;VALID;(-0.094, 0.125, 0.988);(-0.033, 0.000, 0.000);0.270;3.444;12.765;VALID;(-0.094, 0.125, 0.988);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
14727;1000000526548799488;63862092738932;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.084, 0.126, 0.989);(0.000, 0.000, 0.000);63.875;VALID;(-0.084, 0.126, 0.989);(-0.033, 0.000, 0.000);0.269;3.436;12.765;VALID;(-0.084, 0.126, 0.989);(0.033, 0.000, 0.000);0.299;3.662;12.245;2;0
14728;1000000526553800631;63862092738932;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.077, 0.126, 0.989);(0.000, 0.000, 0.000);63.875;VALID;(-0.077, 0.126, 0.989);(-0.033, 0.000, 0.000);0.269;3.429;12.765;VALID;(-0.077, 0.126, 0.989);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
14729;1000000526558801770;63862092738943;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.071, 0.126, 0.989);(0.000, 0.000, 0.000);63.875;VALID;(-0.071, 0.126, 0.989);(-0.033, 0.000, 0.000);0.268;3.425;12.765;VALID;(-0.071, 0.126, 0.989);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
14730;1000000526563802878;63862092738943;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.067, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.067, 0.127, 0.990);(-0.033, 0.000, 0.000);0.268;3.421;12.765;VALID;(-0.067, 0.127, 0.990);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
14731;1000000526568803901;63862092738955;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.063, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.063, 0.127, 0.990);(-0.033, 0.000, 0.000);0.268;3.418;12.765;VALID;(-0.063, 0.127, 0.990);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
14732;1000000526573804919;63862092738955;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.060, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.060, 0.127, 0.990);(-0.033, 0.000, 0.000);0.268;3.416;12.765;VALID;(-0.060, 0.127, 0.990);(0.033, 0.000, 0.000);0.299;3.661;12.245;2;0
14733;1000000526578805902;63862092738955;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.058, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.058, 0.127, 0.990);(-0.033, 0.000, 0.000);0.267;3.413;12.765;VALID;(-0.058, 0.127, 0.990);(0.033, 0.000, 0.000);0.299;3.658;12.245;2;0
14734;1000000526583806898;63862092738966;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.057, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.057, 0.127, 0.990);(-0.033, 0.000, 0.000);0.267;3.412;12.765;VALID;(-0.057, 0.127, 0.990);(0.033, 0.000, 0.000);0.299;3.657;12.245;2;0
14735;1000000526588807890;63862092738966;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.055, 0.127, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.055, 0.127, 0.990);(-0.033, 0.000, 0.000);0.267;3.410;12.765;VALID;(-0.055, 0.127, 0.990);(0.033, 0.000, 0.000);0.298;3.654;12.245;2;0
14736;1000000526593808906;63862092738976;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.055, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.055, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.409;12.765;VALID;(-0.055, 0.128, 0.990);(0.033, 0.000, 0.000);0.299;3.655;12.245;2;0
14737;1000000526598810025;63862092738977;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.054, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.054, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.409;12.765;VALID;(-0.054, 0.128, 0.990);(0.033, 0.000, 0.000);0.299;3.657;12.245;2;0
14738;1000000526603814709;63862092738988;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.052, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.052, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.408;12.765;VALID;(-0.052, 0.128, 0.990);(0.033, 0.000, 0.000);0.299;3.656;12.245;2;0
14739;1000000526608819337;63862092738988;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.051, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.051, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.407;12.765;VALID;(-0.051, 0.128, 0.990);(0.033, 0.000, 0.000);0.299;3.656;12.245;2;0
14740;1000000526613823954;63862092738998;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.050, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.050, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.406;12.765;VALID;(-0.050, 0.128, 0.990);(0.033, 0.000, 0.000);0.298;3.654;12.245;2;0
14741;1000000526618828555;63862092738998;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.049, 0.128, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.049, 0.128, 0.990);(-0.033, 0.000, 0.000);0.267;3.404;12.765;VALID;(-0.049, 0.128, 0.990);(0.033, 0.000, 0.000);0.298;3.653;12.245;2;0
14742;1000000526623829680;63862092738998;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.049, 0.128, 0.991);(0.000, 0.000, 0.000);63.875;VALID;(-0.049, 0.128, 0.991);(-0.033, 0.000, 0.000);0.266;3.401;12.765;VALID;(-0.049, 0.128, 0.991);(0.033, 0.000, 0.000);0.298;3.650;12.245;2;0.05962505
14743;1000000526628830801;63862092739011;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.129, 0.991);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.129, 0.991);(-0.033, 0.000, 0.000);0.266;3.399;12.765;VALID;(-0.048, 0.129, 0.991);(0.033, 0.000, 0.000);0.298;3.649;12.245;2;0.4724662
14744;1000000526633831917;63862092739011;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.129, 0.991);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.129, 0.991);(-0.033, 0.000, 0.000);0.266;3.398;12.765;VALID;(-0.048, 0.129, 0.991);(0.033, 0.000, 0.000);0.298;3.647;12.245;2;0.6026478
14745;1000000526638833026;63862092739022;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.129, 0.991);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.129, 0.991);(-0.033, 0.000, 0.000);0.266;3.397;12.765;VALID;(-0.048, 0.129, 0.991);(0.033, 0.000, 0.000);0.298;3.646;12.245;2;0.6605058
14746;1000000526643834097;63862092739022;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.129, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.129, 0.990);(-0.033, 0.000, 0.000);0.266;3.396;12.765;VALID;(-0.048, 0.129, 0.990);(0.033, 0.000, 0.000);0.298;3.644;12.245;2;0.7009632
14747;1000000526648835104;63862092739032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.129, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.129, 0.990);(-0.033, 0.000, 0.000);0.266;3.395;12.765;VALID;(-0.048, 0.129, 0.990);(0.033, 0.000, 0.000);0.297;3.643;12.245;2;0.7011442
14748;1000000526653836052;63862092739033;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.130, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.130, 0.990);(-0.033, 0.000, 0.000);0.266;3.393;12.765;VALID;(-0.048, 0.130, 0.990);(0.033, 0.000, 0.000);0.297;3.641;12.245;2;0.6990248
14749;1000000526658836997;63862092739045;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.130, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.130, 0.990);(-0.033, 0.000, 0.000);0.266;3.391;12.765;VALID;(-0.048, 0.130, 0.990);(0.033, 0.000, 0.000);0.297;3.639;12.245;2;0.7093644
14750;1000000526663837938;63862092739045;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.130, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.130, 0.990);(-0.033, 0.000, 0.000);0.266;3.390;12.765;VALID;(-0.048, 0.130, 0.990);(0.033, 0.000, 0.000);0.297;3.636;12.245;2;0.7398121
14751;1000000526668838876;63862092739045;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.130, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.130, 0.990);(-0.033, 0.000, 0.000);0.265;3.389;12.765;VALID;(-0.048, 0.130, 0.990);(0.033, 0.000, 0.000);0.297;3.634;12.245;2;0.7441052
14752;1000000526673839838;63862092739055;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.131, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.131, 0.990);(-0.033, 0.000, 0.000);0.265;3.386;12.765;VALID;(-0.048, 0.131, 0.990);(0.033, 0.000, 0.000);0.297;3.632;12.245;2;0.75911
14753;1000000526678840859;63862092739055;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.131, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.131, 0.990);(-0.033, 0.000, 0.000);0.265;3.382;12.765;VALID;(-0.048, 0.131, 0.990);(0.033, 0.000, 0.000);0.297;3.631;12.245;2;0.7659995
14754;1000000526683842028;63862092739066;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.131, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.131, 0.990);(-0.033, 0.000, 0.000);0.265;3.379;12.765;VALID;(-0.048, 0.131, 0.990);(0.033, 0.000, 0.000);0.296;3.628;12.245;2;0.8353155
14755;1000000526688846654;63862092739066;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.048, 0.131, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.048, 0.131, 0.990);(-0.033, 0.000, 0.000);0.265;3.378;12.765;VALID;(-0.048, 0.131, 0.990);(0.033, 0.000, 0.000);0.296;3.625;12.245;2;0.8522625
14756;1000000526693851263;63862092739078;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.047, 0.132, 0.990);(0.000, 0.000, 0.000);63.875;VALID;(-0.047, 0.132, 0.990);(-0.033, 0.000, 0.000);0.264;3.376;12.765;VALID;(-0.047, 0.132, 0.990);(0.033, 0.000, 0.000);0.296;3.623;12.245;2;0.8659262
