Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
6670;1000000486248688094;63862092698631;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.071, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.071, 0.992);(-0.033, 0.000, 0.000);0.387;4.812;12.440;VALID;(0.104, 0.071, 0.992);(0.033, 0.000, 0.000);0.439;5.393;12.272;2;0.8756685
6671;1000000486253690128;63862092698631;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.071, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.071, 0.992);(-0.033, 0.000, 0.000);0.387;4.812;12.440;VALID;(0.104, 0.071, 0.992);(0.033, 0.000, 0.000);0.439;5.393;12.272;2;0.8809501
6672;1000000486258692156;63862092698643;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.071, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.071, 0.992);(-0.033, 0.000, 0.000);0.387;4.812;12.440;VALID;(0.104, 0.071, 0.992);(0.033, 0.000, 0.000);0.439;5.393;12.272;2;0.8794517
6673;1000000486263694149;63862092698643;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.812;12.440;VALID;(0.104, 0.070, 0.992);(0.033, 0.000, 0.000);0.439;5.393;12.272;2;0.8756106
6674;1000000486268696120;63862092698654;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.812;12.440;VALID;(0.104, 0.070, 0.992);(0.033, 0.000, 0.000);0.439;5.394;12.272;2;0.8875473
6675;1000000486273698128;63862092698654;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.813;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.394;12.272;2;0.8871689
6676;1000000486278700129;63862092698654;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.813;12.440;VALID;(0.104, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.394;12.272;2;0.8862846
6677;1000000486283702123;63862092698666;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.813;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.394;12.272;2;0.8652164
6678;1000000486288704109;63862092698666;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.814;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.395;12.272;2;0.8550628
6679;1000000486293706087;63862092698677;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.814;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.396;12.272;2;0.8599494
6680;1000000486298708020;63862092698677;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.104, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.814;12.440;VALID;(0.104, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.398;12.272;2;0.8627297
6681;1000000486303709948;63862092698687;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.814;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.401;12.272;2;0.8561718
6682;1000000486308711928;63862092698687;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.814;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.440;5.404;12.272;2;0.8816699
6683;1000000486313713903;63862092698699;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.815;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.407;12.272;2;0.8840886
6684;1000000486318715871;63862092698699;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.815;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.409;12.272;2;0.892569
6685;1000000486323717832;63862092698709;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.815;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.410;12.272;2;0.9115059
6686;1000000486328719786;63862092698709;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.815;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.411;12.272;2;0.8987609
6687;1000000486333721695;63862092698709;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.816;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.412;12.272;2;0.8895461
6688;1000000486338723655;63862092698719;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.816;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.412;12.272;2;0.9093513
6689;1000000486343725663;63862092698720;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.070, 0.992);(-0.033, 0.000, 0.000);0.387;4.809;12.440;VALID;(0.105, 0.070, 0.992);(0.033, 0.000, 0.000);0.441;5.413;12.272;2;0.8759882
6690;1000000486348727663;63862092698732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.387;4.815;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.413;12.272;2;0.8400934
6691;1000000486353729657;63862092698732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.387;4.818;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.414;12.272;2;0.8264558
6692;1000000486358731644;63862092698743;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.821;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.414;12.272;2;0.8244661
6693;1000000486363733624;63862092698743;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.822;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.415;12.272;2;0.8146217
6694;1000000486368735571;63862092698753;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.824;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.416;12.272;2;0.7975271
6695;1000000486373737519;63862092698753;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.826;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.441;5.418;12.272;2;0.8053473
6696;1000000486378739434;63862092698765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.826;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.419;12.272;2;0.8147785
6697;1000000486383741341;63862092698765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.827;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.421;12.272;2;0.8323674
6698;1000000486388743269;63862092698765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.831;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.421;12.272;2;0.8209653
6699;1000000486393745190;63862092698775;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.832;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.785276
6700;1000000486398747060;63862092698776;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.832;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.798928
6701;1000000486403748944;63862092698788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.069, 0.992);(-0.033, 0.000, 0.000);0.388;4.832;12.440;VALID;(0.105, 0.069, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.8133664
6702;1000000486408750821;63862092698788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.068, 0.992);(-0.033, 0.000, 0.000);0.388;4.832;12.440;VALID;(0.105, 0.068, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.82051
6703;1000000486413752692;63862092698798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.068, 0.992);(-0.033, 0.000, 0.000);0.388;4.832;12.440;VALID;(0.105, 0.068, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.8243059
6704;1000000486418754556;63862092698798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.833;12.440;VALID;(0.105, 0.068, 0.992);(0.033, 0.000, 0.000);0.442;5.422;12.272;2;0.8285376
6705;1000000486423756521;63862092698809;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.105, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.834;12.440;VALID;(0.105, 0.068, 0.992);(0.033, 0.000, 0.000);0.442;5.423;12.272;2;0.8357452
6706;1000000486428758479;63862092698809;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.834;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.442;5.427;12.272;2;0.851742
6707;1000000486433760424;63862092698809;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.834;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.443;5.433;12.272;2;0.8399918
6708;1000000486438762387;63862092698821;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.835;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.443;5.437;12.272;2;0.8938552
6709;1000000486443764342;63862092698821;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.836;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.443;5.442;12.272;2;0.9382142
6710;1000000486448766290;63862092698831;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.836;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.444;12.272;2;0.9529412
6711;1000000486453768229;63862092698831;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.836;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.446;12.272;2;0.9548321
6712;1000000486458770163;63862092698842;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.836;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.447;12.272;2;0.9720199
6713;1000000486463772090;63862092698842;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.837;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.448;12.272;2;0.9673305
6714;1000000486468773925;63862092698852;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.838;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.448;12.272;2;0.9612509
6715;1000000486473775748;63862092698853;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.839;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.448;12.272;2;0.9663738
6716;1000000486478777565;63862092698865;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.840;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.449;12.272;2;0.9495535
6717;1000000486483779375;63862092698865;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.840;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.449;12.272;2;0.9521738
6718;1000000486488781179;63862092698865;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.841;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.449;12.272;2;0.9690903
6719;1000000486493782977;63862092698878;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.389;4.844;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.449;12.272;2;0.9777933
6720;1000000486498784814;63862092698878;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.068, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.068, 0.992);(-0.033, 0.000, 0.000);0.390;4.845;12.440;VALID;(0.106, 0.068, 0.992);(0.033, 0.000, 0.000);0.444;5.450;12.272;2;0.9890076
6721;1000000486503794242;63862092698897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.847;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.450;12.272;2;0.9905177
6722;1000000486508796214;63862092698897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.847;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.450;12.272;2;0.9836394
6723;1000000486513798186;63862092698897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.847;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.450;12.272;2;0.9722019
6724;1000000486518800155;63862092698897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.847;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.451;12.272;2;0.9658149
6725;1000000486523802117;63862092698907;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.848;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.451;12.272;2;0.967332
6726;1000000486528804071;63862092698907;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.848;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.452;12.272;2;0.9894123
6727;1000000486533805997;63862092698918;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.850;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.453;12.272;2;0.9833062
6728;1000000486538807916;63862092698918;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.850;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.453;12.272;2;0.9698449
6729;1000000486543809862;63862092698929;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.106, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.852;12.440;VALID;(0.106, 0.069, 0.992);(0.033, 0.000, 0.000);0.444;5.454;12.272;2;0.9710248
6730;1000000486548811754;63862092698929;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.852;12.440;VALID;(0.107, 0.069, 0.992);(0.033, 0.000, 0.000);0.445;5.455;12.272;2;0.977039
6731;1000000486553813586;63862092698929;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.852;12.440;VALID;(0.107, 0.069, 0.992);(0.033, 0.000, 0.000);0.445;5.456;12.272;2;0.9742362
6732;1000000486558815411;63862092698941;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.852;12.440;VALID;(0.107, 0.069, 0.992);(0.033, 0.000, 0.000);0.445;5.456;12.272;2;0.996677
6733;1000000486563817228;63862092698941;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.853;12.440;VALID;(0.107, 0.069, 0.992);(0.033, 0.000, 0.000);0.445;5.456;12.272;2;1
6734;1000000486568819031;63862092698951;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.069, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.069, 0.992);(-0.033, 0.000, 0.000);0.390;4.854;12.440;VALID;(0.107, 0.069, 0.992);(0.033, 0.000, 0.000);0.445;5.456;12.272;2;1
6735;1000000486573820828;63862092698951;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.854;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.456;12.272;2;1
6736;1000000486578822672;63862092698962;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.855;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.457;12.272;2;1
6737;1000000486583824644;63862092698963;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.856;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.457;12.272;2;1
6738;1000000486588826636;63862092698974;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.856;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.458;12.272;2;1
6739;1000000486593828620;63862092698974;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.856;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.458;12.272;2;1
6740;1000000486598830576;63862092698974;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.857;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.458;12.272;2;0.9769771
6741;1000000486603832551;63862092698985;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, 0.070, 0.992);(0.000, 0.000, 0.000);64.700;VALID;(0.107, 0.070, 0.992);(-0.033, 0.000, 0.000);0.390;4.857;12.440;VALID;(0.107, 0.070, 0.992);(0.033, 0.000, 0.000);0.445;5.458;12.272;2;0.9680095
